Filename,Noun Freq,Verb Freq,Adj Freq,Adv Freq,Unique PER,Unique LOC,Unique ORG
0106.b7.txt,1762.89,1257.73,835.05,515.46,set(),{'Europe'},set()
0107.b7.txt,1632.88,1081.08,1036.04,540.54,set(),{'Europe'},"{""the Liberal Party's"", ""The Liberal Party's"", 'DN 970526', 'The Swedish Liberal Party', 'the Liberal Party', 'The Liberal Party'}"
0137.b7.txt,2109.45,965.17,815.92,348.26,"{'Dagens Nyheter', 'Jan Björklund', 'Folkpartiet', 'Lars Leijonborg'}",{'Europe'},"{'EU', 'the European Union'}"
0151.b7.txt,1934.26,1074.59,910.24,442.48,"{'Folkpartiet', 'Socialdemokraterna'}",set(),"{'EU', 'Folkpartiets'}"
0157.b7.txt,1270.59,1223.53,882.35,588.24,"{'Leijonborg', 'Dagens Nyheter', 'Jan Björklund', 'Lars Leijonborg', 'Björklund'}",{'Europe'},{'Leijonborg'}
0158.b7.txt,1838.41,1229.51,737.7,491.8,{'Folkpartiet'},{'Europe'},set()
0178.b7.txt,1979.08,1021.72,949.32,716.01,"{'Dagens Nyheter', 'FP', 'mentioned-', 'Socialdemokraterna'}",set(),"{'The Times Educational Supplement A Misdirected Approach', 'EU', 'FP'}"
0185.b7.txt,1815.42,1156.19,821.5,618.66,{'Folkpartiet'},set(),set()
0186.b7.txt,1714.29,1095.24,738.1,642.86,set(),set(),{'the Swedish Liberal Party'}
0198.b7.txt,2024.54,1079.75,809.82,503.07,set(),set(),"{'Society', 'Folkpartiets'}"
0219.b7.txt,2094.59,1002.25,1013.51,585.59,{'Dagens Nyheter'},{'Europe'},set()
0223.b7.txt,1982.08,1041.43,862.26,447.93,set(),set(),{'The Times Educational Supplement'}
0224.b7.txt,2101.65,1030.22,947.8,315.93,{'Folkpartiet'},{'Europe'},{'DN'}
0238.b7.txt,1688.03,1185.9,715.81,555.56,{'Folkpartiet'},set(),"{'Need More Schooldays and Homework \nEducation', 'the European Community'}"
0318.b7.txt,2076.72,912.7,820.11,515.87,{'Dagens Nyheter'},set(),set()
