Filename,Noun Freq,Verb Freq,Adj Freq,Adv Freq,Unique PER,Unique LOC,Unique ORG
0103.b5.txt,1739.58,1070.51,838.91,365.41,"{'Papa', 'Amy', 'March', 'Louisa M. Alcott', ""Louisa M. Alcott's"", 'Mother', 'Laurence', 'Jo', 'Marches', 'Beth', 'Meg', 'Brooke', 'Josephine'}",set(),{'the Virgin Mary'}
0140.b5.txt,1403.73,1023.82,566.65,495.81,"{'Davis', 'Hannah', 'Hanna', 'Amy', 'Jo wrathfully', 'Edna Pontellier', 'March', 'Jo', 'Beth', 'Meg', 'Beth\n\t'}",set(),{'Meg'}
0165.b5.txt,1714.08,967.28,668.56,398.29,"{'L. M. Alcott', 'Edna Pontellier', 'Annie', 'Mother', 'Kate Chopin', 'Marmee', 'Jo', 'Elaine Showalter', 'Meg', 'Brooke'}",set(),set()
0200.b5.txt,1682.24,996.88,691.59,523.36,"{'Amy', 'March', 'Jo', 'Beth', 'Meg', 'Louisa May Alcott', 'Brooke'}",set(),"{""The Pilgrim's Progress"", 'GOOD LITTLE WOMAN'}"
0300.b5.txt,1768.8,814.76,752.09,410.86,"{'Almqvist Norbelie', 'Amy', 'March', 'Louisa M.', 'Showalter', 'Chopin', 'Jo', 'Beth', 'Laurie', 'Meg', 'Madame Ratignolle', ""Kate Chopin's"", 'Louisa May Alcott', 'E.', 'Brooke'}",{'Europe'},"{'M. Ideas', 'Studentlitteratur, Lund 1992', 'the ""Angel in the House', 'Lundén, R. & Srigley', 'American Women Writers', 'Lundén and', 'Little Women', 'Hummler', 'Meg', 'Alcott'}"
0310.b5.txt,1553.15,1031.19,795.67,515.6,"{'Amy', 'March', 'Jo', 'Beth', 'Laurie', 'Meg', 'Hummels', 'p.28:21', 'Louisa May'}",set(),"{'Penguin Books Ltd.', 'Hummels.(p.16:24-26'}"
1003.b5.txt,1519.61,1127.45,532.21,420.17,"{'Gryce', 'Lily', 'Gus Trenor', 'Percy Gryce', 'Trenor', 'Gerty', 'Selden', 'Mrs Fisher'}",set(),"{'Society \nLily Bart', 'The House of Mirth'}"
1021.b5.txt,1754.27,1019.63,582.65,291.32,"{'Hannah', 'Lawrence', ""Charles Bunyan's"", 'Amy', 'Edna Pontellier', 'Meg', 'Jo', 'Beth', 'Laurie', 'Edna', 'Hummels', ""Kate Chopin's""}",{'the Celestial City'},"{'Little Women', 'Celestial Cities', 'seÉlf', 'Pilgrim'}"
1023.b5.txt,1369.05,1232.14,666.67,589.29,"{'Gryce', 'Lily Bart', 'Trenors', 'Dorset', 'Rosedale', 'Lily', ""Lily Bart's"", 'Trenor', 'Gerty', 'Selden', 'Judy Trenor', 'Bart'}","{'Mediterranean', 'Europe'}","{'Trenors', ""Lily's""}"
1057.b5.txt,1568.4,978.82,795.65,452.2,"{'Amy', 'March', 'girls(p149', 'Laurence', 'Jo', 'Beth', 'Laurie', 'Meg', 'Brooke'}",set(),{'Pickwick Club'}
1100.b5.txt,1756.27,1089.61,709.68,336.92,"{'Hannah', 'Mrs Moffat', 'Amy', 'Louisa M', 'Annie', 'Louisa M. Alcott', 'M.', 'Jo', 'Beth', 'Laurie', 'Meg', 'Moffat', 'Moffats'}",set(),"{'Meg', 'Alcott'}"
1508.b5.txt,1220.14,1162.04,406.71,432.54,"{'Lily Bart', 'Rosedale', 'Dorset', 'Lily', 'Percy Gryce', ""Lily Bart's"", 'Wharton', 'Nancy', 'Lawrence Selden', 'Nancy Walker', 'Selden', 'Wharton 308', 'Edith', 'Edna', ""Kate Chopin's"", 'Fisher'}",set(),"{'The Awakening, Norton Critical Edition', 'La Bruyère', ""Edith Wharton's"", 'The House of Mirth'}"
1532.b5.txt,1506.53,1245.2,399.69,330.51,"{'Lily Bart', 'Lily', 'Percy Gryce', ""Edith Wharton's"", 'Kate Chopin', ""Lily Bart's"", 'Trenor', 'Gerty', 'Nancy Walker', 'Selden', 'Edna', 'Bart'}",set(),{'Society'}
1533.b5.txt,1497.33,1205.27,481.28,423.69,"{'Gryce', 'Rosedale', 'Lily', 'Walker', 'Gus Trenor', 'Percy Gryce', 'Wharton', 'Chopin', 'Gerty', 'Nancy', 'Nancy Walker', 'Selden', 'Edna', 'Bart'}",set(),"{'Bellomont', 'W.W. Norton & Company Inc.', 'Edith', 'The House of Mirth Penguin Books Ltd'}"
2019.b5.txt,1374.71,1139.04,494.89,329.93,"{'Satz', 'Sandra Cisneros', 'Cisneros', 'Esperanza', 'Martha', 'Barrio'}",set(),"{'House', 'The House on Mango Street'}"
2028.b5.txt,1312.32,1340.97,464.18,383.95,"{'Nettie', ""Alice Walker's"", 'Alice Walker', 'God', 'Shug Avery', 'Harpo', 'Sophia', 'Celie', 'Shug'}",set(),"{""Walker's"", 'Pa says""ii', 'thee.i', 'The Color Purple', 'Celie'}"
2032.b5.txt,973.14,1231.63,527.12,506.84,"{'Nettie', 'Alice Walker', 'Albert', 'Walker', 'Sofia', 'Alice', 'Shug Avery', 'Harpo', 'Sophia', 'Celie', 'Shug'}",{'the American South'},"{'Celie', 'The Color Purple'}"
2034.b5.txt,1514.69,957.05,746.04,437.08,"{'Gerty Farish', 'Lily Bart', 'Lily', ""Lily Bart's"", ""Edith Wharton's"", 'Wharton', 'Gerty', 'Lawrence Selden', 'Ned van Alstyne', 'Peniston'}",set(),"{'Bellomont', 'p.157', 'The House of Mirth'}"
2066.b5.txt,1295.84,1401.79,529.75,366.75,"{'Tito', ""Sandra Cisneros'"", 'Sally', 'Esperanza', 'Alicia', 'Lupe', 'barrio'}",set(),"{'The House on Mango Street Esperanza', 'The House on Mango Street'}"
3018.b5.txt,1462.14,1011.75,704.96,528.72,"{'Nettie', ""Alice Walker's"", 'Alice Walker', 'Alice', 'Sophie', 'Celie', 'Shug'}",set(),"{'5p', 'Celie'}"
3020.b5.txt,1694.35,822.26,789.04,282.39,"{'Claudia', 'Shirley Temple', 'Paul Gilroy', ""Toni Morrison's"", 'Geraldine', 'page67', 'Toni Morrison', 'Pecola', 'Beloved'}",set(),"{'The Bluest Eye', 'the1940s'}"
